Condominium Number,Property Address,Roll Number,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
903,313 - 10 HILL GROVE PT,3092994180,2017,10,"$256,783","$258,100"
903,314 - 10 HILL GROVE PT,3092994225,2017,4,"$248,062","$250,800"
903,315 - 10 HILL GROVE PT,3092994185,2017,1,"$255,078","$258,600"
903,316 - 10 HILL GROVE PT,3092994220,2017,4,"$262,891","$265,800"
903,317 - 10 HILL GROVE PT,3092994190,2017,1,"$254,140","$257,700"
903,318 - 10 HILL GROVE PT,3092994215,2017,4,"$257,849","$260,700"
903,319 - 10 HILL GROVE PT,3092994195,2017,5,"$242,981","$245,400"
903,320 - 10 HILL GROVE PT,3092994210,2017,1,"$271,318","$275,100"
903,321 - 10 HILL GROVE PT,3092994200,2017,2,"$336,287","$340,700"
903,322 - 10 HILL GROVE PT,3092994205,2017,1,"$291,074","$295,100"
903,407 - 10 HILL GROVE PT,3092986940,2017,3,"$313,566","$317,300"
903,409 - 10 HILL GROVE PT,3092994240,2017,1,"$233,226","$236,500"
903,410 - 10 HILL GROVE PT,3092994305,2017,8,"$270,705","$272,600"
903,411 - 10 HILL GROVE PT,3092994245,2017,6,"$273,566","$276,000"
903,412 - 10 HILL GROVE PT,3092994300,2017,3,"$268,411","$271,600"
903,413 - 10 HILL GROVE PT,3092994250,2017,2,"$242,422","$245,600"
903,414 - 10 HILL GROVE PT,3092994295,2017,7,"$271,578","$273,800"
903,415 - 10 HILL GROVE PT,3092994255,2017,2,"$277,194","$280,800"
903,416 - 10 HILL GROVE PT,3092994290,2017,2,"$271,141","$274,700"
903,417 - 10 HILL GROVE PT,3092994260,2017,9,"$274,318","$276,000"
903,418 - 10 HILL GROVE PT,3092994285,2017,2,"$267,674","$271,200"
903,419 - 10 HILL GROVE PT,3092994265,2017,11,"$275,194","$276,300"
903,420 - 10 HILL GROVE PT,3092994280,2017,3,"$267,609","$270,800"
903,421 - 10 HILL GROVE PT,3092994270,2017,1,"$325,136","$329,700"
903,422 - 10 HILL GROVE PT,3092994275,2017,1,"$295,853","$300,000"
42,107 HOBBS CRES,4005177800,2017,7,"$139,900","$142,100"
548,1 - 246 HOME ST,12097644400,2016,9,"$123,000","$125,000"
548,15 - 246 HOME ST,12097644800,2017,10,"$110,000","$110,600"
548,16 - 246 HOME ST,12097645800,2017,8,"$121,000","$121,800"
548,18 - 246 HOME ST,12097645900,2016,5,"$98,000","$99,200"
548,4 - 246 HOME ST,12097644600,2017,9,"$110,000","$110,700"
50,14 - 272 HOME ST,12097655400,2017,3,"$172,000","$174,100"
211,D - 175 HORACE ST,6090843300,2016,10,"$172,000","$174,900"
808,5 - 191 HORACE ST,6093413200,2016,5,"$211,000","$217,100"
981,101 - 690 HUGO ST S,12097805115,2017,9,"$330,862","$334,800"
981,102 - 690 HUGO ST S,12097805120,2017,8,"$279,251","$283,200"
981,108 - 690 HUGO ST S,12097805150,2017,3,"$266,000","$272,400"
981,110 - 690 HUGO ST S,12097805160,2017,10,"$250,527","$253,000"
981,205 - 690 HUGO ST S,12097805185,2017,1,"$232,606","$239,100"
981,301 - 690 HUGO ST S,12097805215,2017,5,"$317,162","$323,500"
981,302 - 690 HUGO ST S,12097805220,2017,8,"$225,915","$229,100"
981,303 - 690 HUGO ST S,12097805225,2017,9,"$324,123","$328,000"
981,304 - 690 HUGO ST S,12097805230,2017,7,"$218,500","$222,000"
981,305 - 690 HUGO ST S,12097805235,2017,7,"$222,598","$226,200"
981,306 - 690 HUGO ST S,12097805240,2017,6,"$284,015","$289,100"
981,307 - 690 HUGO ST S,12097805245,2017,5,"$231,989","$236,600"
981,308 - 690 HUGO ST S,12097805250,2017,6,"$292,290","$297,600"
981,309 - 690 HUGO ST S,12097805255,2017,5,"$245,657","$250,600"
981,310 - 690 HUGO ST S,12097805260,2017,6,"$221,975","$226,000"
981,401 - 690 HUGO ST S,12097805265,2017,12,"$304,841","$306,700"
981,402 - 690 HUGO ST S,12097805270,2017,8,"$242,361","$245,800"
981,403 - 690 HUGO ST S,12097805275,2017,9,"$272,433","$275,700"
981,404 - 690 HUGO ST S,12097805280,2017,8,"$231,001","$234,200"
981,406 - 690 HUGO ST S,12097805290,2017,9,"$303,299","$306,900"
981,407 - 690 HUGO ST S,12097805295,2017,10,"$233,414","$235,700"
981,408 - 690 HUGO ST S,12097805300,2017,9,"$271,607","$274,900"
981,409 - 690 HUGO ST S,12097805305,2017,9,"$283,247","$286,600"
981,410 - 690 HUGO ST S,12097805310,2017,8,"$225,334","$228,500"
981,501 - 690 HUGO ST S,12097805315,2017,12,"$286,139","$287,900"
981,502 - 690 HUGO ST S,12097805320,2017,12,"$239,792","$241,200"
981,503 - 690 HUGO ST S,12097805325,2017,12,"$365,662","$367,900"
981,504 - 690 HUGO ST S,12097805330,2017,12,"$236,891","$238,300"
981,505 - 690 HUGO ST S,12097805335,2018,1,"$246,043","$247,000"
981,506 - 690 HUGO ST S,12097805340,2017,12,"$277,062","$278,700"
981,509 - 690 HUGO ST S,12097805355,2018,1,"$248,598","$249,600"
981,510 - 690 HUGO ST S,12097805360,2018,1,"$234,742","$235,700"
656,1 - 1127 INGERSOLL ST,13096133700,2016,9,"$124,000","$126,000"
437,3 - 360 ISLAND SHORE BLVD,6092950800,2016,5,"$352,000","$362,200"
502,1 - 495 ISLAND SHORE BLVD,6093119200,2017,9,"$390,000","$394,700"
502,28 - 495 ISLAND SHORE BLVD,6093121900,2017,10,"$348,500","$352,000"
502,31 - 495 ISLAND SHORE BLVD,6093122200,2018,1,"$336,000","$337,300"
502,37 - 495 ISLAND SHORE BLVD,6093122800,2017,12,"$365,000","$367,200"
801,101 - 110 JAMES AVE,13096184600,2016,12,"$285,816","$290,100"
801,103 - 110 JAMES AVE,13096184800,2017,5,"$163,641","$165,300"
801,201 - 110 JAMES AVE,13096185000,2017,6,"$188,947","$190,600"
801,203 - 110 JAMES AVE,13096185200,2017,7,"$166,667","$168,000"
801,204 - 110 JAMES AVE,13096185300,2016,8,"$202,000","$205,000"
801,205 - 110 JAMES AVE,13096185400,2017,8,"$276,163","$278,100"
801,401 - 110 JAMES AVE,13096186000,2016,10,"$227,714","$231,600"
801,403 - 110 JAMES AVE,13096186200,2016,3,"$204,762","$206,800"
801,405 - 110 JAMES AVE,13096186400,2017,5,"$299,419","$302,400"
806,301 - 128 JAMES AVE,13096197000,2016,3,"$288,000","$290,900"
806,304 - 128 JAMES AVE,13096197100,2017,6,"$281,000","$283,500"
895,110 - 132 JAMES AVE,13099068495,2016,6,"$171,000","$173,200"
895,205 - 132 JAMES AVE,13099068540,2016,6,"$281,008","$284,700"
895,206 - 132 JAMES AVE,13099068545,2017,3,"$275,000","$278,300"
895,207 - 132 JAMES AVE,13099068590,2017,2,"$293,000","$296,800"
895,208 - 132 JAMES AVE,13099068585,2018,3,"$195,000","$195,000"
895,209 - 132 JAMES AVE,13099068580,2016,1,"$172,000","$173,400"
895,211 - 132 JAMES AVE,13099068570,2017,10,"$175,000","$175,900"
895,303 - 132 JAMES AVE,13099068605,2018,3,"$256,000","$256,000"
895,307 - 132 JAMES AVE,13099068665,2016,12,"$348,415","$353,600"
895,308 - 132 JAMES AVE,13099068660,2017,3,"$213,000","$215,600"
726,3 - 610 JEFFERSON AVE,11051786100,2017,1,"$142,000","$144,000"
726,5 - 610 JEFFERSON AVE,11051786300,2018,3,"$140,000","$140,000"
24,104 - 909 JEFFERSON AVE,5005163000,2017,11,"$135,000","$136,100"
24,109 - 909 JEFFERSON AVE,5005164300,2016,9,"$146,000","$151,000"
24,112 - 909 JEFFERSON AVE,5005163400,2016,6,"$182,000","$187,500"
24,305 - 913 JEFFERSON AVE,5005159900,2016,9,"$167,500","$173,200"
24,306 - 913 JEFFERSON AVE,5005160400,2017,6,"$185,000","$188,300"
24,403 - 917 JEFFERSON AVE,5005159100,2016,12,"$145,000","$149,400"
24,417 - 917 JEFFERSON AVE,5005158400,2016,10,"$162,000","$167,700"
24,418 - 917 JEFFERSON AVE,5005158300,2017,9,"$165,000","$167,000"
24,712 - 929 JEFFERSON AVE,5005153500,2018,1,"$152,000","$152,600"
24,717 - 929 JEFFERSON AVE,5005152100,2016,2,"$170,000","$174,400"
24,801 - 933 JEFFERSON AVE,5005151200,2016,10,"$139,900","$144,800"
24,804 - 933 JEFFERSON AVE,5005151000,2017,6,"$142,000","$144,600"
24,805 - 933 JEFFERSON AVE,5005151400,2016,11,"$158,000","$163,200"
24,810 - 933 JEFFERSON AVE,5005150700,2017,2,"$143,900","$147,600"
24,815 - 933 JEFFERSON AVE,5005151900,2016,4,"$143,000","$147,000"
24,817 - 933 JEFFERSON AVE,5005152000,2016,9,"$185,000","$191,300"
24,603 - 937 JEFFERSON AVE,5005154000,2016,10,"$143,000","$148,000"
24,611 - 937 JEFFERSON AVE,5005154400,2018,1,"$141,000","$141,600"
24,617 - 937 JEFFERSON AVE,5005154700,2017,5,"$165,000","$168,300"
431,103 - 1666 JEFFERSON AVE,5009144200,2017,12,"$137,000","$137,400"
431,202 - 1666 JEFFERSON AVE,5009144900,2018,3,"$137,500","$137,500"
431,204 - 1666 JEFFERSON AVE,5009145100,2017,1,"$145,000","$147,000"
431,207 - 1666 JEFFERSON AVE,5009145400,2017,5,"$139,000","$140,400"
829,2 - 672 JESSIE AVE,12097803385,2017,7,"$450,000","$457,200"
990,13 - 340 JOHN ANGUS DR,3093001140,2018,3,"$325,905","$325,900"
990,14 - 340 JOHN ANGUS DR,3093001135,2018,3,"$361,500","$361,500"
990,15 - 340 JOHN ANGUS DR,3093001130,2018,3,"$301,850","$301,900"
990,16 - 340 JOHN ANGUS DR,3093001125,2018,3,"$284,500","$284,500"
990,19 - 340 JOHN ANGUS DR,3093001110,2017,11,"$343,992","$346,700"
990,20 - 340 JOHN ANGUS DR,3093001105,2017,10,"$322,280","$325,500"
990,21 - 340 JOHN ANGUS DR,3093001100,2017,9,"$301,660","$305,300"
990,22 - 340 JOHN ANGUS DR,3093001095,2017,10,"$308,430","$311,500"
990,23 - 340 JOHN ANGUS DR,3093001090,2017,9,"$336,725","$340,800"
990,24 - 340 JOHN ANGUS DR,3093001085,2017,8,"$318,500","$323,000"
990,25 - 340 JOHN ANGUS DR,3093001080,2017,4,"$349,780","$357,500"
990,26 - 340 JOHN ANGUS DR,3093001075,2017,4,"$310,480","$317,300"
990,27 - 340 JOHN ANGUS DR,3093001070,2017,12,"$325,210","$327,200"
990,28 - 340 JOHN ANGUS DR,3093001065,2017,4,"$316,275","$323,200"
990,29 - 340 JOHN ANGUS DR,3093001060,2017,5,"$345,355","$352,300"
990,30 - 340 JOHN ANGUS DR,3093001055,2017,6,"$350,480","$356,800"
990,31 - 340 JOHN ANGUS DR,3093001355,2017,11,"$350,130","$352,900"
990,32 - 340 JOHN ANGUS DR,3093001205,2017,6,"$296,750","$302,100"
990,33 - 340 JOHN ANGUS DR,3093001360,2017,4,"$325,700","$332,900"
990,34 - 340 JOHN ANGUS DR,3093001210,2017,6,"$225,080","$229,100"
990,35 - 340 JOHN ANGUS DR,3093001365,2017,4,"$298,500","$305,100"
990,36 - 340 JOHN ANGUS DR,3093001215,2017,5,"$286,455","$292,200"
990,37 - 340 JOHN ANGUS DR,3093001370,2017,4,"$338,800","$346,300"
990,38 - 340 JOHN ANGUS DR,3093001220,2017,6,"$267,700","$272,500"
990,39 - 340 JOHN ANGUS DR,3093001375,2017,5,"$357,830","$365,000"
990,41 - 340 JOHN ANGUS DR,3093001380,2017,5,"$349,200","$356,200"
990,42 - 340 JOHN ANGUS DR,3093001230,2017,6,"$266,530","$271,300"
990,42 - 340 JOHN ANGUS DR,3093001230,2017,9,"$274,600","$277,900"
990,43 - 340 JOHN ANGUS DR,3093001385,2017,10,"$331,900","$335,200"
990,44 - 340 JOHN ANGUS DR,3093001235,2018,3,"$279,000","$279,000"
990,45 - 340 JOHN ANGUS DR,3093001390,2017,10,"$336,855","$340,200"
990,46 - 340 JOHN ANGUS DR,3093001240,2017,11,"$283,850","$286,100"
990,47 - 340 JOHN ANGUS DR,3093001395,2017,10,"$305,500","$308,600"
990,49 - 340 JOHN ANGUS DR,3093001400,2017,10,"$321,050","$324,300"
990,50 - 340 JOHN ANGUS DR,3093001250,2017,12,"$286,830","$288,600"
990,51 - 340 JOHN ANGUS DR,3093001405,2017,10,"$328,900","$332,200"
990,52 - 340 JOHN ANGUS DR,3093001255,2017,11,"$283,850","$286,100"
990,53 - 340 JOHN ANGUS DR,3093001410,2017,10,"$347,180","$350,700"
990,55 - 340 JOHN ANGUS DR,3093001415,2018,1,"$334,980","$336,300"
990,56 - 340 JOHN ANGUS DR,3093001265,2018,3,"$272,425","$272,400"
990,57 - 340 JOHN ANGUS DR,3093001420,2017,12,"$341,700","$343,800"
990,58 - 340 JOHN ANGUS DR,3093001270,2018,3,"$285,850","$285,900"
990,59 - 340 JOHN ANGUS DR,3093001425,2018,2,"$317,900","$318,500"
990,61 - 340 JOHN ANGUS DR,3093001430,2017,12,"$338,850","$340,900"
990,63 - 340 JOHN ANGUS DR,3093001435,2017,11,"$351,175","$354,000"
990,64 - 340 JOHN ANGUS DR,3093001285,2018,2,"$284,285","$284,900"
990,65 - 340 JOHN ANGUS DR,3093001440,2017,12,"$337,925","$340,000"
990,66 - 340 JOHN ANGUS DR,3093001290,2018,2,"$275,875","$276,400"
990,67 - 340 JOHN ANGUS DR,3093001445,2018,3,"$371,500","$371,500"
990,73 - 340 JOHN ANGUS DR,3093001460,2018,3,"$327,655","$327,700"
537,1 - 850 JOHN BRUCE RD E,6093183200,2017,4,"$375,000","$383,300"
537,2 - 850 JOHN BRUCE RD E,6093183300,2016,11,"$375,000","$387,400"
498,5 - 856 JOHN BRUCE RD E,6093102600,2017,6,"$485,000","$493,700"
413,10 - 380 JOHN FORSYTH RD,8006099500,2017,8,"$402,500","$408,100"
413,18 - 380 JOHN FORSYTH RD,8006099700,2017,8,"$360,200","$365,200"
413,42 - 380 JOHN FORSYTH RD,8006100300,2016,12,"$335,000","$345,100"
443,27 - 420 JOHN FORSYTH RD,8020934700,2016,2,"$367,500","$377,100"
443,27 - 420 JOHN FORSYTH RD,8020934700,2017,7,"$367,500","$373,400"
8,16 - 17 JOLLIETT CRES,7549495000,2017,4,"$256,650","$262,300"
118,102 - 456 KENASTON BLVD,12074509500,2016,6,"$190,000","$192,500"
118,105 - 456 KENASTON BLVD,12074509800,2016,8,"$140,000","$142,100"
118,109 - 456 KENASTON BLVD,12074510000,2016,10,"$149,000","$151,500"
118,110 - 456 KENASTON BLVD,12074510300,2017,5,"$146,000","$147,500"
118,111 - 456 KENASTON BLVD,12074510100,2017,8,"$157,000","$158,100"
118,202 - 456 KENASTON BLVD,12074510700,2016,2,"$145,000","$146,300"
118,206 - 456 KENASTON BLVD,12074510500,2016,10,"$148,000","$150,500"
118,207 - 456 KENASTON BLVD,12074511100,2016,3,"$135,000","$136,400"
118,305 - 456 KENASTON BLVD,12074512200,2018,1,"$132,000","$132,300"
118,112 - 460 KENASTON BLVD,12074506600,2016,7,"$189,900","$192,600"
118,209 - 460 KENASTON BLVD,12074507600,2017,5,"$129,900","$131,200"
118,1 - 466 KENASTON BLVD,12074513400,2016,9,"$217,000","$220,500"
118,11 - 466 KENASTON BLVD,12074513700,2016,6,"$167,000","$169,200"
118,20 - 466 KENASTON BLVD,12074515100,2017,5,"$185,000","$186,900"
118,4 - 466 KENASTON BLVD,12074514700,2017,9,"$170,000","$171,000"
118,9 - 466 KENASTON BLVD,12074513200,2016,10,"$173,000","$175,900"
118,104 - 470 KENASTON BLVD,12074516300,2016,6,"$141,500","$143,300"
118,108 - 470 KENASTON BLVD,12074515300,2016,10,"$138,000","$140,300"
118,212 - 470 KENASTON BLVD,12074516700,2016,9,"$170,000","$172,700"
118,301 - 470 KENASTON BLVD,12074518500,2018,3,"$170,000","$170,000"
118,312 - 470 KENASTON BLVD,12074517900,2016,2,"$157,500","$158,900"
118,204 - 476 KENASTON BLVD,12074503400,2016,8,"$128,000","$129,900"
120,11 - 480 KENASTON BLVD,12074531200,2017,11,"$147,000","$148,200"
120,8 - 480 KENASTON BLVD,12074531700,2016,4,"$185,000","$190,200"
120,12 - 486 KENASTON BLVD,12074530600,2017,11,"$179,900","$181,300"
120,5 - 486 KENASTON BLVD,12074530200,2016,8,"$209,500","$216,400"
120,6 - 486 KENASTON BLVD,12074530800,2017,6,"$195,000","$198,500"
120,3 - 496 KENASTON BLVD,12074527800,2016,8,"$165,000","$170,400"
120,4 - 496 KENASTON BLVD,12074528400,2017,11,"$183,000","$184,500"
120,10 - 500 KENASTON BLVD,12074527500,2016,6,"$190,000","$195,700"
120,12 - 500 KENASTON BLVD,12074527400,2017,2,"$160,000","$164,200"
120,2 - 500 KENASTON BLVD,12074527700,2017,7,"$193,000","$196,100"
120,4 - 500 KENASTON BLVD,12074527200,2016,9,"$180,000","$186,100"
119,22 - 520 KENASTON BLVD,12074519700,2017,7,"$221,000","$224,500"
119,4 - 520 KENASTON BLVD,12074520200,2016,7,"$221,500","$228,400"
119,9 - 524 KENASTON BLVD,12074524100,2016,9,"$180,000","$186,100"
119,7 - 526 KENASTON BLVD,12074525800,2017,7,"$225,000","$228,600"
87,2 - 598 KENASTON BLVD,12074000100,2016,4,"$148,000","$152,100"
87,8 - 598 KENASTON BLVD,12074000400,2017,3,"$146,000","$149,500"
87,2 - 602 KENASTON BLVD,12074001800,2016,12,"$144,000","$148,300"
87,1 - 606 KENASTON BLVD,12074003400,2017,12,"$188,500","$189,600"
87,4 - 606 KENASTON BLVD,12074002800,2016,6,"$141,000","$145,200"
87,6 - 606 KENASTON BLVD,12074002700,2016,9,"$147,000","$152,000"
87,12 - 610 KENASTON BLVD,12074003500,2016,7,"$140,000","$144,300"
87,4 - 610 KENASTON BLVD,12074003900,2016,10,"$143,000","$148,000"
87,5 - 610 KENASTON BLVD,12074004400,2016,7,"$195,000","$201,000"
87,5 - 614 KENASTON BLVD,12074005200,2017,4,"$160,000","$163,500"
87,3 - 618 KENASTON BLVD,12074006200,2017,5,"$167,000","$170,300"
87,8 - 618 KENASTON BLVD,12074005800,2016,8,"$120,000","$124,000"
87,8 - 622 KENASTON BLVD,12074006800,2017,6,"$144,900","$147,500"
87,5 - 626 KENASTON BLVD,12074008400,2016,7,"$190,000","$195,900"
87,10 - 634 KENASTON BLVD,12074010100,2016,6,"$155,000","$159,700"
87,12 - 634 KENASTON BLVD,12074010200,2016,6,"$151,250","$155,800"
87,5 - 634 KENASTON BLVD,12074010500,2017,2,"$165,000","$169,300"
87,8 - 634 KENASTON BLVD,12074010000,2017,5,"$149,900","$152,900"
169,1202 - 650 KENASTON BLVD,12074227400,2016,6,"$153,000","$155,000"
169,1206 - 650 KENASTON BLVD,12074227000,2016,6,"$169,000","$171,200"
169,2204 - 654 KENASTON BLVD,12074232000,2016,4,"$152,000","$153,700"
169,2206 - 654 KENASTON BLVD,12074231800,2016,4,"$151,000","$152,700"
169,2303 - 654 KENASTON BLVD,12074232600,2018,3,"$139,500","$139,500"
169,2305 - 654 KENASTON BLVD,12074232800,2018,3,"$151,000","$151,000"
169,2307 - 654 KENASTON BLVD,12074233000,2018,2,"$164,000","$164,200"
169,2308 - 654 KENASTON BLVD,12074233200,2017,10,"$162,500","$163,300"
169,3205 - 658 KENASTON BLVD,12074236800,2017,12,"$150,000","$150,500"
169,3207 - 658 KENASTON BLVD,12074237000,2017,7,"$140,000","$141,100"
169,3209 - 658 KENASTON BLVD,12074237200,2017,8,"$175,000","$176,200"
169,3311 - 658 KENASTON BLVD,12074239800,2018,1,"$149,904","$150,200"
169,3312 - 658 KENASTON BLVD,12074240000,2016,12,"$159,000","$161,400"
169,4101 - 662 KENASTON BLVD,12074241200,2017,5,"$163,000","$164,600"
169,4302 - 662 KENASTON BLVD,12074245800,2017,4,"$156,500","$158,200"
169,4304 - 662 KENASTON BLVD,12074245600,2016,3,"$153,000","$154,500"
169,4305 - 662 KENASTON BLVD,12074244800,2017,9,"$151,000","$151,900"
169,4308 - 662 KENASTON BLVD,12074245200,2016,6,"$180,000","$182,300"
88,205 - 700 KENASTON BLVD,12073865400,2016,7,"$136,000","$137,900"
88,308 - 700 KENASTON BLVD,12073866700,2017,1,"$116,000","$117,600"
88,106 - 710 KENASTON BLVD,12073867500,2017,7,"$111,000","$111,900"
88,203 - 710 KENASTON BLVD,12073868100,2016,4,"$145,000","$146,600"
88,209 - 710 KENASTON BLVD,12073868700,2017,10,"$169,900","$170,700"
88,302 - 710 KENASTON BLVD,12073869000,2016,11,"$175,000","$177,800"
88,107 - 720 KENASTON BLVD,12073870500,2017,6,"$121,500","$122,600"
88,109 - 720 KENASTON BLVD,12073870700,2017,12,"$205,000","$205,600"
88,204 - 720 KENASTON BLVD,12073871100,2017,11,"$137,000","$137,500"
88,209 - 720 KENASTON BLVD,12073871600,2017,7,"$159,300","$160,600"
88,110 - 730 KENASTON BLVD,12073873500,2016,1,"$196,000","$197,600"
88,209 - 730 KENASTON BLVD,12073874500,2017,4,"$147,000","$148,600"
88,301 - 730 KENASTON BLVD,12073874700,2017,5,"$134,000","$135,300"
88,306 - 730 KENASTON BLVD,12073875200,2017,9,"$119,000","$119,700"
88,104 - 740 KENASTON BLVD,12073876000,2016,2,"$275,000","$277,500"
88,204 - 740 KENASTON BLVD,12073876900,2017,6,"$153,500","$154,900"
88,109 - 750 KENASTON BLVD,12073879400,2017,12,"$186,250","$186,800"
88,110 - 750 KENASTON BLVD,12073879300,2017,4,"$140,000","$141,500"
88,202 - 750 KENASTON BLVD,12073879600,2016,8,"$188,000","$190,800"
84,1001 - 15 KENNEDY ST,12092828700,2016,2,"$196,000","$197,800"
84,1004 - 15 KENNEDY ST,12092829000,2016,10,"$128,000","$130,200"
84,1004 - 15 KENNEDY ST,12092829000,2017,2,"$187,700","$190,100"
84,102 - 15 KENNEDY ST,12092820200,2017,6,"$130,000","$131,200"
84,1101 - 15 KENNEDY ST,12092829700,2016,3,"$167,749","$169,400"
84,1108 - 15 KENNEDY ST,12092830300,2016,5,"$177,000","$179,100"
84,1201 - 15 KENNEDY ST,12092830700,2017,8,"$165,000","$166,200"
84,1203 - 15 KENNEDY ST,12092830900,2016,5,"$196,000","$198,400"
84,1508 - 15 KENNEDY ST,12092833300,2017,5,"$177,000","$178,800"
84,1508 - 15 KENNEDY ST,12092833300,2017,11,"$197,000","$197,800"
84,1509 - 15 KENNEDY ST,12092833600,2016,11,"$140,000","$142,200"
84,1702 - 15 KENNEDY ST,12092834800,2017,6,"$135,000","$136,200"
84,1705 - 15 KENNEDY ST,12092835200,2016,6,"$180,000","$182,300"
84,1710 - 15 KENNEDY ST,12092835500,2017,2,"$189,700","$192,200"
84,208 - 15 KENNEDY ST,12092821300,2017,5,"$187,000","$188,900"
84,210 - 15 KENNEDY ST,12092821500,2016,4,"$148,000","$149,600"
84,303 - 15 KENNEDY ST,12092821900,2016,1,"$155,000","$156,200"
84,506 - 15 KENNEDY ST,12092824100,2017,8,"$190,000","$191,300"
84,601 - 15 KENNEDY ST,12092824700,2016,10,"$170,000","$172,900"
84,606 - 15 KENNEDY ST,12092825100,2017,3,"$173,000","$175,100"
84,707 - 15 KENNEDY ST,12092826400,2016,5,"$153,000","$154,800"
84,805 - 15 KENNEDY ST,12092827200,2016,8,"$160,000","$162,400"
622,10 - 99 KESLAR RD,3091461000,2017,6,"$400,000","$407,200"
622,20 - 99 KESLAR RD,3091461500,2017,9,"$353,000","$357,200"
622,25 - 99 KESLAR RD,3091457600,2016,11,"$332,000","$343,000"
622,25 - 99 KESLAR RD,3091457600,2017,11,"$350,000","$352,800"
622,28 - 99 KESLAR RD,3091461900,2016,11,"$388,000","$400,800"
622,3 - 99 KESLAR RD,3091456600,2016,10,"$361,500","$374,200"
622,31 - 99 KESLAR RD,3091457900,2018,2,"$384,900","$385,700"
622,34 - 99 KESLAR RD,3091462200,2016,8,"$365,000","$377,000"
622,53 - 99 KESLAR RD,3091459000,2018,1,"$495,000","$497,000"
622,7 - 99 KESLAR RD,3091456800,2016,2,"$333,000","$341,700"
622,83 - 99 KESLAR RD,3091460500,2016,5,"$359,500","$369,900"
814,105 - 100 KILLARNEY AVE,3091730300,2016,8,"$190,000","$192,900"
814,112 - 100 KILLARNEY AVE,3091731200,2017,11,"$143,000","$143,600"
814,210 - 100 KILLARNEY AVE,3091732500,2017,11,"$187,500","$188,300"
471,101 - 765 KIMBERLY AVE,2062767600,2016,8,"$236,500","$240,000"
471,110 - 775 KIMBERLY AVE,2062771500,2017,10,"$230,000","$231,200"
966,1 - 645 KINGSBURY AVE,11051798120,2016,8,"$289,900","$299,500"
966,2 - 645 KINGSBURY AVE,11051798125,2016,7,"$254,900","$262,800"
966,3 - 645 KINGSBURY AVE,11051798115,2016,7,"$251,400","$259,200"
966,4 - 645 KINGSBURY AVE,11051798110,2016,9,"$251,400","$259,900"
966,5 - 645 KINGSBURY AVE,11051798140,2016,7,"$234,900","$242,200"
966,6 - 645 KINGSBURY AVE,11051798145,2016,7,"$229,900","$237,000"
966,7 - 645 KINGSBURY AVE,11051798135,2016,6,"$234,900","$241,900"
966,8 - 645 KINGSBURY AVE,11051798130,2016,6,"$246,645","$254,000"
966,1 - 649 KINGSBURY AVE,11051798160,2016,7,"$251,400","$259,200"
966,2 - 649 KINGSBURY AVE,11051798165,2016,7,"$251,400","$259,200"
966,3 - 649 KINGSBURY AVE,11051798155,2016,7,"$251,400","$259,200"
966,4 - 649 KINGSBURY AVE,11051798150,2016,11,"$310,000","$320,200"
966,5 - 649 KINGSBURY AVE,11051798180,2016,7,"$228,400","$235,500"
966,6 - 649 KINGSBURY AVE,11051798185,2016,6,"$234,900","$241,900"
966,7 - 649 KINGSBURY AVE,11051798175,2016,7,"$228,500","$235,600"
966,8 - 649 KINGSBURY AVE,11051798170,2016,7,"$228,500","$235,600"
966,2 - 651 KINGSBURY AVE,11051798295,2017,12,"$312,593","$314,500"
